Gene name in Model,Gene ID,Reaction,Reaction Name,Reaction Formula,GPR in model,Pathway
MMP1445,MMP1445,rxn00917[c0],Xanthosine-5-phosphate L-glutamine amido-ligase AMP-forming c0,cpd00001[c0] + cpd00002[c0] + cpd00053[c0] + cpd00497[c0]  -> cpd00067[c0] + cpd00012[c0] + cpd00023[c0] + cpd00018[c0] + cpd001... <Preview truncated at 128 characters>,( MMP0894 and MMP1445 ),
MMP1215,MMP1215,rxn03540[c0],adenosylcobyric acid synthase glutamine-hydrolysing c0,4 cpd00067[c0] + 4 cpd00009[c0] + 4 cpd00008[c0] + 4 cpd00023[c0] + cpd03917[c0]  <=> 4 cpd00001[c0] + 4 cpd00002[c0] + 4 cpd000... <Preview truncated at 128 characters>,MMP1215,
MMP0403,MMP0403,rxn03408[c0],UDP-N-acetylglucosamine-N-acetylmuramyl-pentapeptidepyrophosphoryl-undecaprenol N-acetylglucosamine transferase c0,cpd00037[c0] + cpd03494[c0]  -> cpd00014[c0] + cpd03495[c0] ,MMP0403,
MMP1293,MMP1293,rxn08618[c0],glucosyltransferase I LPS core synthesis c0,cpd00026[c0] + cpd15489[c0]  -> cpd00014[c0] + cpd15479[c0] ,MMP1293,
MMP0225,MMP0225,rxn00611[c0],sn-Glycerol-3-phosphate NAD 2-oxidoreductase c0,cpd00067[c0] + cpd00004[c0] + cpd00095[c0]  <=> cpd00003[c0] + cpd00080[c0] ,MMP0225,
MMP1016,MMP1016,rxn01117[c0],D-Arabinose-5-phosphate ketol-isomerase c0,cpd00171[c0]  -> cpd00817[c0] ,MMP1016,
MMP1487,MMP1487,rxn05735[c0],aldehyde dehydrogenase aminoacetaldehyde NAD c0,cpd00001[c0] + cpd00003[c0] + cpd04122[c0]  -> 2 cpd00067[c0] + cpd00004[c0] + cpd00033[c0] ,MMP1487,
MMP1487,MMP1487,rxn01053[c0],(S)-lactaldehyde:NAD+ oxidoreductase,cpd00001[c0] + cpd00003[c0] + cpd00334[c0]  <=> 2 cpd00067[c0] + cpd00004[c0] + cpd00159[c0] ,MMP1487,
MMP0923,MMP0923,rxn02929[c0],2 3 4 5-Tetrahydrodipicolinate NADP oxidoreductase c0,cpd00067[c0] + cpd00005[c0] + cpd02120[c0]  -> cpd00006[c0] + cpd02465[c0] ,MMP0923,
MMP0276,MMP0276,rxn09128[c0],Phospholipase A1 phosphatidate n-C18 0 periplasm c0,cpd00067[c0] + cpd01080[c0] + cpd15358[c0]  -> cpd00001[c0] + cpd15526[c0] ,MMP0276,
MMP0938,MMP0938,rxn03538[c0],Adenosylcobalamin 5-phosphate synthase c0,cpd03920[c0] + cpd03423[c0]  -> cpd00126[c0] + cpd00166[c0] ,MMP0938,
MMP1600,MMP1600,rxn00351[c0],gamma-L-Glutamyl-L-cysteine glycine ligase ADP-forming c0,cpd00002[c0] + cpd00033[c0] + cpd00506[c0]  -> cpd00067[c0] + cpd00009[c0] + cpd00008[c0] + cpd00042[c0] ,MMP1600,
MMP0087,MMP0087,rxn01791[c0],R-Pantoate beta-alanine ligase AMP-forming c0,cpd00002[c0] + cpd00408[c0] + cpd00085[c0]  -> cpd00012[c0] + cpd00018[c0] + cpd00644[c0] ,MMP0087,
MMP0087,MMP0087,rxn01501[c0],R-Mevalonate NADP oxidoreductase CoA acylating c0,2 cpd00067[c0] + 2 cpd00005[c0] + cpd00292[c0]  -> cpd00010[c0] + 2 cpd00006[c0] + cpd00332[c0] ,MMP0087,
MMP0340,MMP0340,rxn00250[c0],Pyruvate carbon-dioxide ligase ADP-forming c0,cpd00002[c0] + cpd00242[c0] + cpd00020[c0]  -> cpd00067[c0] + cpd00009[c0] + cpd00032[c0] + cpd00008[c0] ,MMP0340 and MMP0341,
MMP0341,MMP0341,rxn00250[c0],Pyruvate carbon-dioxide ligase ADP-forming c0,cpd00002[c0] + cpd00242[c0] + cpd00020[c0]  -> cpd00067[c0] + cpd00009[c0] + cpd00032[c0] + cpd00008[c0] ,MMP0340 and MMP0341,
MMP0437,MMP0437,rxn00646[c0],L-Glutamate L-cysteine gamma-ligase ADP-forming c0,cpd00002[c0] + cpd00023[c0] + cpd00084[c0]  -> cpd00067[c0] + cpd00009[c0] + cpd00008[c0] + cpd00506[c0] ,MMP0437,
MMP0065,MMP0065,rxn05466[c0],Ammonia transport via diffusion c0,cpd00013[e0]  -> cpd00013[c0] ,( MMP0068 and MMP0065 ),
MMP0068,MMP0068,rxn05466[c0],Ammonia transport via diffusion c0,cpd00013[e0]  -> cpd00013[c0] ,( MMP0068 and MMP0065 ),
MMP0580,MMP0580,rxn00157[c0],Acetyl-CoA formate C-acetyltransferase c0,cpd00010[c0] + cpd00020[c0]  -> cpd00022[c0] + cpd00047[c0] ,MMP0580,
MMP1212,MMP1212,rxn00178[c0],Acetyl-CoA acetyl-CoA C-acetyltransferase c0,2 cpd00022[c0]  -> cpd00010[c0] + cpd00279[c0] ,MMP1212,
MMP0821,MMP0821,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP0821,MMP0821,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP0822,MMP0822,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP0823,MMP0823,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP0824,MMP0824,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP0825,MMP0825,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP0825,MMP0825,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1053,MMP1053,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1053,MMP1053,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1054,MMP1054,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1054,MMP1054,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1154,MMP1154,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1154,MMP1154,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1155,MMP1155,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1155,MMP1155,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1692,MMP1692,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1693,MMP1693,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1694,MMP1694,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1695,MMP1695,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1696,MMP1696,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1696,MMP1696,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP1697,MMP1697,HdrABC,HdrABC,cpd11621[c0] + 2 cpd11640[c0] + cpd02935[c0]  <=> 2 cpd00067[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MM... <Preview truncated at 128 characters>,
MMP1697,MMP1697,Hdr_formate,Formate-utilizing heterodisulfide reductase,2 cpd00047[c0] + cpd11621[c0] + cpd02935[c0]  <=> 2 cpd00011[c0] + cpd11620[c0] + cpd02246[c0] + cpd02817[c0] ,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and ... <Preview truncated at 128 characters>,
MMP0400,MMP0400,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1073,MMP1073,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1074,MMP1074,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1153,MMP1153,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1448,MMP1448,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1449,MMP1449,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1450,MMP1450,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1451,MMP1451,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1452,MMP1452,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1453,MMP1453,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1454,MMP1454,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1455,MMP1455,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1456,MMP1456,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1457,MMP1457,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1458,MMP1458,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1459,MMP1459,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1460,MMP1460,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1461,MMP1461,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1462,MMP1462,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1463,MMP1463,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1464,MMP1464,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1465,MMP1465,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1466,MMP1466,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1467,MMP1467,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1469,MMP1469,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1621,MMP1621,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1622,MMP1622,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1623,MMP1623,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1624,MMP1624,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1625,MMP1625,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1626,MMP1626,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1627,MMP1627,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1628,MMP1628,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1629,MMP1629,Eha/Ehb,Eha/Ehb,cpd11621[c0] + cpd11640[c0] + 2 cpd00971[e0]  <=> 2 cpd00067[c0] + cpd11620[c0] + 2 cpd00971[c0] ,( MMP1448 and MMP1449 and MMP1450 and MMP1451 and MMP1452 and MMP1453 and MMP1454 and MMP1455 and MMP1456 and MMP1457 and MMP145... <Preview truncated at 128 characters>,
MMP1296,MMP1296,rxn04042[c0],ADP:D-glucose 6-phosphotransferase,cpd00008[c0] + cpd00027[c0]  <=> cpd00079[c0] + cpd00018[c0] ,MMP1296,
