,,,,,,,,,,,,Methane as objective,,,,,,,,,,,
Mmp,rxn00157[c0],No,No,Acetyl-CoA formate C-acetyltransferase c0,,Metabolic_Overview,MMP0580,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00178[c0],Yes,Yes,Acetyl-CoA acetyl-CoA C-acetyltransferase c0,,Metabolic_Overview,MMP1212,0,1000,Irreversible/uni-directional,Intracellular,0.000746728,0.001242082,0.001400036,0.001399919,0.001282162,0.00122377,0.000267212,0.000728455,0.00072936,0.000614317,0.000731528,0.000878355
Mmp,rxn05024[c0],No,No,rxn05024 c0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn00134[c0],Yes,Yes,ATP adenosine 5-phosphotransferase c0,,Metabolic_Overview,MMP0418,0,1000,Irreversible/uni-directional,Intracellular,0.000280022,0.000465779,0.000525012,0.000524968,0.000480809,0.000458912,0.000100204,0.00027317,0.000273509,0.000230368,0.000274322,0.000329382
Mmp,biomass0,No,No,GramNegativeBiomass auto biomass,,Metabolic_Overview,,0.02,1000,Irreversible/uni-directional,Intracellular,0.015072008,0.025070291,0.028258439,0.028256085,0.025879249,0.024700677,0.005393438,0.014703203,0.014721456,0.012399423,0.014765221,0.017728788
Mmp,EX_cpd00254[e0],No,No,EX Mg e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00009[e0],No,No,EX Phosphate e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0.00151007,-0.005881328,-0.00649484,-0.006494299,-0.005948013,-0.005677134,0.000540371,-0.003449276,-0.003453558,-0.002908824,0.001479333,-0.004074734
Mmp,EX_cpd00067[e0],No,No,EX H e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0.000196872,8.75E-05,8.75E-05,8.01E-05,7.65E-05,0,0.000115461,0.000115605,9.74E-05,0,5.49E-05
Mmp,EX_cpd00205[e0],No,No,EX K e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00209[e0],No,No,EX Nitrate e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00971[e0],No,No,EX Na e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00129[e0],No,No,EX L-Proline e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00210[e0],No,No,EX Taurine e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00053[e0],No,No,EX L-Glutamine e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00540[e0],No,No,EX BET e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00226[e0],No,No,EX HYXN e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd10515[e0],No,No,EX Fe2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-9.33E-05,-0.000155259,-0.000175003,-0.000174988,-0.000160269,-0.00015297,-3.34E-05,-9.11E-05,-9.12E-05,-7.68E-05,-9.14E-05,-0.000109793
Mmp,EX_cpd00099[e0],No,No,EX Cl- e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00047[e0],No,No,EX Formate e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00307[e0],No,No,EX Cytosine e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd15302[c0],No,No,EX glycogenn-1 c0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00092[e0],No,No,EX Uracil e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00149[e0],No,No,EX Co2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00305[e0],Yes,Yes,EX Thiamin e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00073[e0],No,No,EX Urea e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,9.33E-05,0,0,0,0,0,3.34E-05,0,0,0,9.14E-05,0
Mmp,EX_cpd10516[e0],No,No,EX fe3 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00001[e0],No,No,EX H2O e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,12.05097348,19.6879351,22.34755329,22.34569169,20.46602419,19.53397694,4.241002476,11.54656348,11.56089773,9.737383396,11.69094135,14.02041474
Mmp,EX_cpd00011[e0],Yes,Yes,EX CO2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-6.007933794,-9.806708745,-11.1318469,-11.13091959,-10.19461258,-9.730337715,-2.11422001,-5.751430226,-5.758570225,-4.850264002,-5.828275019,-6.983901474
Mmp,EX_cpd11416[c0],Yes,Yes,EX Biomass c0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0.015072008,0.025070291,0.028258439,0.028256085,0.025879249,0.024700677,0.005393438,0.014703203,0.014721456,0.012399423,0.014765221,0.017728788
Mmp,EX_cpd00034[e0],No,No,EX Zn2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd01741[e0],No,No,EX ddca e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00355[e0],Yes,Yes,EX Nicotinamide ribonucleotide e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-9.33E-05,-0.000155259,-0.000175003,-0.000174988,-0.000160269,-0.00015297,-3.34E-05,-9.11E-05,-9.12E-05,-7.68E-05,-9.14E-05,-0.000109793
Mmp,EX_cpd00058[e0],No,No,EX Cu2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00558[e0],No,No,EX Spermine e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00030[e0],No,No,EX Mn2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00063[e0],No,No,EX Ca2 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-4.67E-05,-7.76E-05,-8.75E-05,-8.75E-05,-8.01E-05,-7.65E-05,-1.67E-05,-4.55E-05,-4.56E-05,-3.84E-05,-4.57E-05,-5.49E-05
Mmp,EX_cpd00655[e0],No,No,EX Dephospho-CoA e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd15269[e0],No,No,EX octadecenoate e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd03422[e0],No,No,EX Cobinamide e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd01080[e0],No,No,EX ocdca e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00111[e0],No,No,EX Oxidized glutathione e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd03847[e0],No,No,EX Myristic acid e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00013[e0],No,No,EX NH3 e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd01024[e0],Yes,Yes,EX_Methane[e0],,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,5.958489815,9.723688935,11.0382696,11.03735008,10.10891392,9.648541875,2.096526745,5.702740838,5.709820393,4.80920354,5.77983746,6.925192917
Mmp,EX_cpd11640[e0],No,No,EX_Hydrogen[e0],,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,HdrABC[c0],No,No,HdrABC,,Metabolic_Overview,(( MMP0825 and MMP0821 and MMP0822 and MMP0823 and MMP0824 ) or ( MMP1697 and MMP1692 and MMP1693 and MMP1694 and MMP1695 and MMP1696 )) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 )),-1000,1000,Reversible/bi-directional,Intracellular,5.974276204,9.749947504,11.06786743,11.06694545,10.13601979,9.674413311,2.10217582,5.718140942,5.725239614,4.822190669,5.795302521,6.943762011
Mmp,rxn04026[c0],Yes,Yes,Sulfopyruvate carboxy-lyase,,Metabolic_Overview,MMP0411 and MMP1689,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn04934[c0],Yes,Yes,(R)-2-hydroxyacid:NAD+ oxidoreductase,,Metabolic_Overview,MMP1133,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn04036[c0],Yes,Yes,(R)-2-phospho-3-sulfolactate phosphohydrolase,,Metabolic_Overview,MMP0161,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn07741[c0],No,No,"LL-2,6-diaminoheptanedioate:2-Oxoglutarate aminotransferase",,Metabolic_Overview,MMP1527,-1000,1000,Reversible/bi-directional,Intracellular,0.004302124,0.007156014,0.008066032,0.00806536,0.007386921,0.007050512,0.001539492,0.004196853,0.004202063,0.003539267,0.004214555,0.00506047
Mmp,rxn05109[c0],No,No,Citramalate_synthase,,Metabolic_Overview,MMP1018,0,1000,Irreversible/uni-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn02749[c0],No,No,(R)-2-Methylmalate hydro-lyase,,Metabolic_Overview,MMP1149,-1000,1000,Reversible/bi-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn02751[c0],No,No,Isopropylmalate_isomerase,,Metabolic_Overview,MMP1480,-1000,1000,Reversible/bi-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn00735[c0],No,No,Methylmalate_dehydrogenase,,Metabolic_Overview,MMP0539,-1000,1000,Reversible/bi-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn08043[c0],No,No,2-aceto-2-hydroxybutanoate synthase,,Metabolic_Overview,MMP0650 or MMP0651,0,1000,Irreversible/uni-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn08764[c0],No,No,ketol-acid reductoisomerase (2-Acetolactate),,Metabolic_Overview,MMP0654,-1000,1000,Reversible/bi-directional,Intracellular,0.003644396,0.006061971,0.006832862,0.006832293,0.006257577,0.005972599,0.001304128,0.00355522,0.003559633,0.002998168,0.003570216,0.004286803
Mmp,rxn00405[c0],No,No,Arginine carboxy-lyase,,Metabolic_Overview,MMP1582,0,1000,Irreversible/uni-directional,Intracellular,9.33E-05,0,0,0,0,0,3.34E-05,0,0,0,9.14E-05,0
Mmp,EX_cpd00029[e0],No,No,Acetate exchange,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn10904[c0],No,No,Acetate transport,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn10561[c0],No,No,Indolepyruvate ferredoxin oxidoreductase,,Metabolic_Overview,( MMP0315 and MMP0316 ) or ( MMP0713 and MMP0714 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn06696[c0],No,No,"Hydrogen:5,10-methenyltetrahydromethanopterin oxidoreductase",,Metabolic_Overview,MMP0127,-1000,1000,Reversible/bi-directional,Intracellular,5.96297211,9.734252865,11.05013213,11.04921162,10.1197777,9.658910899,2.09813071,5.708936364,5.716023609,4.814428315,5.784228518,6.932635232
Mmp,ATPS[c0],No,No,ATP synthase:Sodium utilizing,,Metabolic_Overview,MMP1038 and MMP1039 and MMP1040 and MMP1041 and MMP1042 and MMP1043 and MMP1044 and MMP1045 and MMP1046,-1000,1000,Reversible/bi-directional,Intracellular,2.951049245,4.794848052,5.443803369,5.443349886,4.985467983,4.758423799,1.038173704,2.812078419,2.815569418,2.371466259,2.862296983,3.415335003
Mmp,Fdh[c0],No,No,Formate dehydrogenase,,Metabolic_Overview,( MMP0138 and MMP0139 ) or ( MMP1297 and MMP1298 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,Hdr_formate[c0],No,No,Formate-utilizing heterodisulfide reductase,,Metabolic_Overview,(( MMP0825 or MMP1697 ) and (( MMP1053 and MMP1054 ) or ( MMP1155 and MMP1154 ))) and (( MMP0138 and MMP0139 ) or ( MMP1297 and MMP1298 )) and ( MMP1696 or MMP0821 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.001285268,-0.002137874,-0.002409744,-0.002409543,-0.002206858,-0.002106355,-0.000459926,-0.001253818,-0.001255375,-0.001057363,-0.001259107,-0.001511826
Mmp,rxn00249[c0],No,No,(S)-Malate:NADP+ oxidoreductase,,Metabolic_Overview,MMP0645,-1000,1000,Reversible/bi-directional,Intracellular,0.12608531,0,0.232199113,0,0.216012784,0.202965043,0.045118958,0,0.120965954,0,0.12159989,0.145677149
Mmp,Tfr[c0],No,No,Thiol:fumarate reductase,,Metabolic_Overview,MMP1277 and MMP1067,0,1000,Irreversible/uni-directional,Intracellular,0.014501121,0.024120695,0.027188085,0.02718582,0.024899012,0.023765081,0.005189149,0.014146285,0.014163847,0.011929766,0.014205954,0.017057269
Mmp,EX_cpd00035[e0],No,No,EX L-Alanine e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,-0.117336197,-0.194862721,-0.219643095,-0.219624798,-0.201150472,-0.191989839,-0.041988135,-0.114282923,-0.114424797,-0.096376436,-0.114947848,-0.137799751
Mmp,EX_cpd00117[e0],No,No,EX D-Alanine e0,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn05215[c0],No,No,L-Alanine permease,,Metabolic_Overview,MMP1511,-1000,1000,Reversible/bi-directional,Transport,0.117336197,0.194862721,0.219643095,0.219624798,0.201150472,0.191989839,0.041988135,0.114282923,0.114424797,0.096376436,0.114947848,0.137799751
Mmp,rxn13660[c0],No,No,D-Alanine permease,,Metabolic_Overview,MMP1511,-1000,1000,Reversible/bi-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,EX_cpd00528[e0],No,No,EX Nitrogen e0,,Metabolic_Overview,,0,1000,Irreversible/uni-directional,Exchange,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn10577[c0],No,No,"Nitrogen exchange, diffusion",,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
Mmp,rxn10541[c0],Yes,Yes,H2S transport (diffusion),,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Transport,0.00340059,0.005656431,0.00637575,0.006375219,0.005838951,0.005573038,0.001216883,0.003317379,0.003321497,0.002797594,0.003331372,0.00400002
Mmp,EX_cpd00239[e0],Yes,Yes,EX_H2S[e0],,Metabolic_Overview,,-0.1,1000,Reversible/bi-directional,Exchange,-0.00340059,-0.005656431,-0.00637575,-0.006375219,-0.005838951,-0.005573038,-0.001216883,-0.003317379,-0.003321497,-0.002797594,-0.003331372,-0.00400002
Mmp,Dsr-LP[c0],No,No,Dsr-LP,,Metabolic_Overview,MMP0083,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10434[c0],Yes,Yes,alpha-ketoglutarate:CoA ligase,,Metabolic_Overview,MMP0153,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10608[c0],Yes,Yes,trans-homoaconitate hydrolase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10599[c0],Yes,Yes,(S)-homocitrate dehydratase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10472[c0],Yes,Yes,cis-homoaconitate hydrolase,,Metabolic_Overview,MMP1480 and MMP0381,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10612[c0],Yes,Yes,threo-isohomocitrate dehydrogenase,,Metabolic_Overview,MMP0880,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10433[c0],Yes,Yes,alpha-ketoadipate:CoA ligase,,Metabolic_Overview,MMP0153,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10595[c0],Yes,Yes,(R)-(homo)2citrate dehydratase,,Metabolic_Overview,MMP1480 and MMP0381,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10468[c0],Yes,Yes,cis-(homo)2aconitate hydrolase,,Metabolic_Overview,MMP1480 and MMP0381,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10610[c0],Yes,Yes,threo-iso(homo)2citrate dehydrogenase,,Metabolic_Overview,MMP0880,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10435[c0],Yes,Yes,alpha-ketopimelate:CoA ligase,,Metabolic_Overview,MMP0153,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10596[c0],Yes,Yes,(R)-(homo)3citrate dehydratase,,Metabolic_Overview,MMP1480 and MMP0381,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10469[c0],Yes,Yes,cis-(homo)3aconitate hydrolase,,Metabolic_Overview,MMP1480 and MMP0381,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10611[c0],Yes,Yes,threo-iso(homo)3citrate dehydrogenase,,Metabolic_Overview,MMP0880,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn11855[c0],Yes,Yes,rxn11855,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10424[c0],Yes,Yes,7-mercaptoheptanoate synthase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10425[c0],Yes,Yes,7-mercaptoheptanoylthreonine synthase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10475[c0],Yes,Yes,Coenzyme B synthase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,MptA[c0],No,No,MptA,,Metabolic_Overview,MMP0034,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10490[c0],Yes,Yes,"7,8-dihydronepterin 2:3-cyclicphosphate hydrolase",,Metabolic_Overview,MMP0230,0,1000,Irreversible/uni-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn03168[c0],Yes,Yes,Dihydroneopterin monophosphate dephosphorylase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn02504[c0],Yes,Yes,Dihydroneopterin aldolase,,Metabolic_Overview,MMP0243,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn02503[c0],Yes,Yes,"ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine",,Metabolic_Overview,MMP0579,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10446[c0],Yes,Yes,beta-ribofuranosylaminobenzene 5-phosphate synthase,,Metabolic_Overview,MMP0279,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10491[c0],Yes,Yes,R_rxn10491_LSQBKT_c0_RSQBKT_,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,H4MPTs[c0],No,No,Tetrahydromethanopterin synthase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
Mmp,rxn10432[c0],Yes,Yes,(S)-alpha-hydroxyglutarate dehydrogenase,,Metabolic_Overview,,-1000,1000,Reversible/bi-directional,Intracellular,4.67E-05,7.76E-05,8.75E-05,8.75E-05,8.01E-05,7.65E-05,1.67E-05,4.55E-05,4.56E-05,3.84E-05,4.57E-05,5.49E-05
